id,x,y,z
480,-2670327.052120478,-4469701.841830525,3671581.8044859744
481,-2670359.5468058228,-4469691.73819694,3671570.3883101908
482,-2670353.6624886603,-4469700.869059856,3671563.788266474
483,-2670352.500366606,-4469701.302253035,3671564.173204101
484,-2670346.3979124394,-4469704.781447681,3671575.500610893
485,-2670351.3696062732,-4469701.668031037,3671564.444249666
486,-2670344.049530952,-4469712.102425202,3671559.29190528
487,-2670350.3811462247,-4469701.814751373,3671564.9464810304
488,-2670330.2126938007,-4469704.854107564,3671575.843617693
489,-2670330.8942284104,-4469704.599542059,3671575.624472209
490,-2670361.3790240115,-4469689.16775772,3671572.2764720325
491,-2670340.1609418797,-4469700.51638446,3671585.1301795687
492,-2670347.1082549095,-4469702.468732145,3671577.991382969
493,-2670338.2901677396,-4469706.731698037,3671568.030458973
494,-2670360.3037143406,-4469689.641194768,3671572.4981939774
495,-2670348.2887297254,-4469702.172221939,3671577.3760735993
496,-2670334.1316581424,-4469703.548970404,3671574.607561797
497,-2670356.328217584,-4469686.643623093,3671579.1337707313
498,-2670342.272756576,-4469699.674911153,3671584.58733063
499,-2670357.3835712243,-4469686.306295114,3671578.813702336
500,-2670341.227025136,-4469700.158875327,3671584.8267696216
501,-2670354.171382781,-4469687.22833801,3671579.8987235604
502,-2670332.162451878,-4469704.132913452,3671575.3587926147
503,-2670355.050455284,-4469686.945956271,3671579.5186537043
504,-2670333.380277148,-4469703.75439682,3671575.040250653
505,-2670343.355721235,-4469699.326166592,3671584.295674567
506,-2670345.0896867695,-4469708.575121083,3671561.959364381
507,-2670322.6268079053,-4469707.852771546,3671578.804113114
508,-2670344.561115562,-4469690.473277644,3671583.0567399953
509,-2670339.8545160647,-4469718.554845025,3671556.005855244
510,-2670346.0981775136,-4469708.609413816,3671561.32741793
511,-2670343.4305317877,-4469690.955035316,3671583.3601584495
512,-2670330.5329805114,-4469703.713500953,3671588.2896577716
513,-2670340.8421914675,-4469718.201694803,3671555.6501733004
514,-2670347.2370507163,-4469708.310620854,3671560.952232901
515,-2670331.4803106817,-4469715.633105523,3671563.033030341
516,-2670320.6942278016,-4469708.392954255,3671579.322659093
517,-2670332.006566819,-4469715.602127067,3671562.7766276537
518,-2670321.6848443416,-4469708.216775725,3671578.975431243
519,-2670343.791725136,-4469718.500159271,3671555.853058505
520,-2670354.820062693,-4469697.801887324,3671566.50546119
521,-2670316.8636813564,-4469705.438438866,3671585.9050499313
522,-2670338.651384056,-4469705.8086445285,3671568.5401873263
523,-2670360.8395344657,-4469688.937557157,3671572.7891760427
524,-2670316.0579470904,-4469705.536775241,3671586.3510285234
525,-2670353.5797855365,-4469698.186455467,3671566.953844794
526,-2670347.8314618226,-4469701.649922228,3671578.286249065
527,-2670337.5810503447,-4469706.160726969,3671568.887781937
528,-2670352.623566659,-4469698.605834418,3671567.1894374327
529,-2670351.703780746,-4469698.970089233,3671567.430814801
530,-2670347.391500231,-4469693.925753476,3671576.6293667047
531,-2670325.887964517,-4469711.258493814,3671572.2947769975
532,-2670334.3095208714,-4469706.641585633,3671581.8300680607
533,-2670348.5396169764,-4469693.494947507,3671576.4244185546
534,-2670325.010839007,-4469711.427604859,3671572.6203779154
535,-2670361.302615301,-4469686.829643255,3671575.1591074066
536,-2670339.3914282485,-4469703.686795531,3671570.7268673745
537,-2670348.6677544215,-4469699.447663637,3671580.2414810294
538,-2670338.2471070713,-4469704.013340413,3671571.055150365
539,-2670362.4473301065,-4469686.279571497,3671574.9799088994
540,-2670339.4370535277,-4469697.117791705,3671587.240836318
541,-2670333.3480296503,-4469706.718609516,3671582.3625377025
542,-2670327.215892744,-4469704.619703692,3671589.4350460987
543,-2670342.4649895853,-4469691.35669611,3671583.5202581487
544,-2670329.67448483,-4469703.93413435,3671588.67769664
545,-2670326.7937319973,-4469710.912716538,3671572.14484487
546,-2670328.403194528,-4469704.210853053,3671589.123417356
547,-2670331.7942782366,-4469705.008957324,3671585.6735549346
548,-2670345.671588693,-4469692.160416123,3671580.0759591055
549,-2670346.7321388307,-4469710.525579373,3671559.2431802712
550,-2670330.776089919,-4469705.315683562,3671586.124694448
551,-2670347.651213289,-4469710.272014889,3671558.9202890806
552,-2670348.621397872,-4469709.819648514,3671558.731774443
553,-2670343.780515526,-4469692.657771613,3671580.7199714114
554,-2670359.8256280567,-4469684.871738579,3671578.7321486957
555,-2670349.7507999493,-4469709.35498201,3671558.4258160456
556,-2670344.691072678,-4469692.409442745,3671580.396904443
557,-2670323.1418140098,-4469709.580021347,3671576.291446164
558,-2670355.039593003,-4469699.76041217,3671564.1511865174
559,-2670353.957895965,-4469700.074405184,3671564.4839561842
560,-2670319.407507934,-4469706.8106850255,3671583.7205553222
561,-2670352.989675035,-4469700.397417191,3671564.70655155
562,-2670317.8398674484,-4469706.640588353,3671582.9513197043
563,-2670332.6821974227,-4469703.443465766,3671575.713338127
564,-2670363.830482438,-4469687.900647573,3671572.1756650093
565,-2670348.73341839,-4469701.424489523,3671577.9244324923
566,-2670362.723441891,-4469688.225626357,3671572.3579851566
567,-2670340.9435616513,-4469704.952975814,3671567.9360107523
568,-2670349.9339620825,-4469700.94203343,3671577.623135165
569,-2670339.7444324,-4469705.548833159,3671568.1337002674
570,-2670333.0983554814,-4469715.209678689,3671562.462346874
571,-2670357.8260486787,-4469685.573509943,3671579.345579146
572,-2670343.6464477703,-4469698.463087333,3671584.8874570797
573,-2670342.794896805,-4469693.015208834,3671581.1035348116
574,-2670358.729427009,-4469685.1266960995,3671579.1467895815
575,-2670342.616907761,-4469697.901193342,3671585.049718433
576,-2670329.8002931545,-4469705.663732777,3671586.3224787605
577,-2670345.89615285,-4469704.916851817,3671568.616454572
578,-2670328.078070155,-4469712.397183285,3671569.490820657
579,-2670334.699188655,-4469702.7797132395,3671575.3868775144
580,-2670328.5350401914,-4469706.186628633,3671586.4143148083
581,-2670350.9510687594,-4469694.86605304,3671573.231295501
582,-2670327.074042476,-4469712.6822874695,3671569.7505699475
583,-2670344.6152459932,-4469698.430094768,3671584.1755311475
584,-2670324.2458434408,-4469711.093199642,3671573.5602314016
585,-2670332.3235579096,-4469706.664752056,3671583.185162123
586,-2670345.987321502,-4469693.856636999,3671577.7620786405
587,-2670325.4154809336,-4469710.787848166,3671573.2053082786
588,-2670347.895186374,-4469712.062957353,3671556.6473443746
589,-2670347.287221942,-4469693.435424227,3671577.314931546
590,-2670346.88835343,-4469699.33181541,3671581.6672672443
591,-2670354.3734524394,-4469701.925460913,3671561.945245918
592,-2670348.9487073505,-4469711.700534645,3671556.238020671
593,-2670360.0684855194,-4469686.526904679,3671576.451469966
594,-2670355.479594844,-4469701.443889249,3671561.6938099824
595,-2670323.7109997715,-4469711.130986281,3671573.866430525
596,-2670349.929460429,-4469711.414610898,3671555.9442457813
597,-2670332.925030209,-4469706.50543034,3671582.8568622572
598,-2670361.122964071,-4469686.168197628,3671576.106059294
599,-2670326.018948967,-4469704.500442474,3671590.409549177
600,-2670324.966661876,-4469704.860284132,3671590.6828895416
601,-2670318.9621809684,-4469708.213160313,3671580.5324137695
602,-2670328.0055522667,-4469703.970600855,3671589.8567381403
603,-2670327.0572154783,-4469704.1590747535,3671590.227651315
604,-2670349.0048739896,-4469697.366046746,3671571.3551870994
605,-2670351.28960997,-4469702.37338921,3671575.0509143663
606,-2670320.4300124976,-4469706.675204228,3671583.041941389
607,-2670342.0092209266,-4469706.618454227,3671565.342020312
608,-2670341.1121397065,-4469706.923675394,3671565.5692755687
609,-2670363.0173285496,-4469690.0183442775,3671569.995019818
610,-2670313.369445514,-4469703.632307318,3671590.492932851
611,-2670349.027877735,-4469703.109665948,3671575.7429259494
612,-2670340.0843528532,-4469707.218981141,3671566.144819015
613,-2670362.0342828976,-4469690.336879583,3671570.2337432643
614,-2670356.109455704,-4469699.314729221,3671563.8825645056
615,-2670350.028806449,-4469702.834216256,3671575.352806158
616,-2670344.9164623003,-4469700.004503177,3671582.347678061
617,-2670333.6470106407,-4469717.332646569,3671560.431520142
618,-2670336.850487018,-4469703.935270997,3671572.1241239095
619,-2670315.448832286,-4469704.037513363,3671589.9689137703
620,-2670357.953606238,-4469687.34586489,3671577.041047561
621,-2670346.323063397,-4469699.488998659,3671581.885635256
622,-2670314.8114245743,-4469703.906159021,3671590.2082458436
623,-2670359.0755178123,-4469686.888575335,3671576.748851995
624,-2670335.9578534076,-4469704.178419649,3671572.5614311905
625,-2670351.0784565457,-4469696.673727546,3671570.8496163394
626,-2670329.427463342,-4469713.833337615,3671566.796385512
627,-2670335.879269895,-4469717.110621003,3671559.985437575
628,-2670337.140189996,-4469716.918654738,3671559.7211232805
629,-2670335.0080156527,-4469704.438544546,3671572.864062059
630,-2670344.046425621,-4469700.557152644,3671582.377111605
631,-2670328.6720302836,-4469713.87731277,3671567.1681094132
632,-2670350.215831632,-4469697.0692688655,3671570.960031207
633,-2670334.0102912653,-4469704.9007541165,3671572.974191017
634,-2670326.1561565786,-4469712.1864166185,3671571.013427222
635,-2670347.4880275484,-4469695.297314809,3671575.2638084823
636,-2670361.3548374167,-4469688.0639222,3671573.5596886547
637,-2670347.088641584,-4469701.31576448,3671579.296160463
638,-2670340.258619564,-4469699.0846958235,3671586.6699813427
639,-2670338.31525979,-4469705.4039674355,3671569.358798003
640,-2670362.2038130425,-4469687.81420113,3671573.3346220637
641,-2670348.4270377452,-4469700.676322828,3671579.0159966247
642,-2670357.345517124,-4469685.201697318,3671580.1769593293
643,-2670334.1449714485,-4469702.511283858,3671576.0428260537
644,-2670341.265564641,-4469693.104841647,3671582.221077793
645,-2670342.3595393864,-4469698.298728986,3671586.033330762
646,-2670341.1897719135,-4469698.758534039,3671586.443432226
647,-2670342.2162120007,-4469692.700276629,3671582.127079025
648,-2670328.1872901823,-4469705.56667255,3671587.6398560787
649,-2670348.5448431494,-4469695.829909104,3671574.6162792514
650,-2670332.3947497928,-4469702.875742849,3671576.711219021
651,-2670327.2001288296,-4469705.876629656,3671587.822813058
652,-2670326.9586611507,-4469712.252187044,3671570.492255138
653,-2670356.3427709844,-4469685.435964451,3671580.5663696737
654,-2670333.2179925246,-4469702.693141107,3671576.3199344636
655,-2670339.33540979,-4469718.340060687,3671557.124385822
656,-2670344.7678561327,-4469708.313066283,3671562.353320979
657,-2670349.936073638,-4469704.741678254,3671572.9576738207
658,-2670320.3961222516,-4469707.843840595,3671580.2539093895
659,-2670330.8527778876,-4469715.197848447,3671563.978248716
660,-2670359.2572497106,-4469688.652036499,3671574.3986541405
661,-2670337.2190574114,-4469705.658922012,3671569.773436669
662,-2670345.3066329435,-4469702.003339996,3671579.752267973
663,-2670315.4559593555,-4469705.2532004565,3671587.163455804
664,-2670360.3837147076,-4469688.329094283,3671573.90615404
665,-2670346.200705132,-4469701.522722777,3671579.5665341974
666,-2670352.374273716,-4469698.057921224,3671568.0666953544
667,-2670336.1889285566,-4469706.202490905,3671569.89497088
668,-2670342.6544412854,-4469708.862379846,3671563.3715621545
669,-2670351.315375181,-4469698.4465236515,3671568.379144878
670,-2670338.4751059944,-4469718.670815666,3671557.466944541
671,-2670350.3357989253,-4469698.882747146,3671568.5421417584
672,-2670347.683197305,-4469701.66302317,3671567.148458181
673,-2670343.589105474,-4469710.859018657,3671561.0591170895
674,-2670348.310993174,-4469706.73077037,3671571.588291116
675,-2670347.4344220925,-4469706.966158837,3671571.021399643
676,-2670357.724656015,-4469691.118899371,3671572.5401808443
677,-2670336.0197781445,-4469708.855746514,3671568.380723589
678,-2670343.6863532346,-4469704.2411874505,3671578.1649812553
679,-2670334.855770938,-4469709.081936126,3671568.9482403137
680,-2670356.666074261,-4469691.62033588,3671572.7850576034
681,-2670340.1124229534,-4469712.063826556,3671561.7687082216
682,-2670344.7878648397,-4469703.961626281,3671577.897190097
683,-2670349.727218318,-4469700.776695829,3671566.8470319635
684,-2670341.220162768,-4469711.64424957,3671561.5793587063
685,-2670348.6255642795,-4469701.226796386,3671567.08145374
686,-2670342.228609025,-4469711.329247019,3671561.3525679787
687,-2670342.4866600726,-4469704.609805236,3671578.4478444853
688,-2670345.527012398,-4469714.926521485,3671555.3274755273
689,-2670328.3858743804,-4469704.150293588,3671577.9801224335
690,-2670351.431880281,-4469687.33509595,3671581.5762814637
691,-2670329.2208868377,-4469703.933564568,3671577.7079816456
692,-2670351.5701502203,-4469704.712801051,3671560.6691819085
693,-2670338.3707492687,-4469699.689946391,3671587.526708467
694,-2670358.3934726613,-4469689.032495002,3671574.683622787
695,-2670352.712191221,-4469704.402776242,3671560.374390621
696,-2670348.537918303,-4469713.832374753,3671554.3196118632
697,-2670337.2431405005,-4469700.060579094,3671587.7896002117
698,-2670327.297016237,-4469704.568406814,3671578.3476256006
699,-2670353.7433419535,-4469704.028739756,3671560.1334776045
700,-2670337.5295407837,-4469694.278016331,3671583.743671124
701,-2670346.62768089,-4469707.772183932,3671571.5451966277
702,-2670339.5334467604,-4469699.1492126575,3671587.323234141
703,-2670330.2894862457,-4469703.522638416,3671577.3982507354
704,-2670323.137815125,-4469701.464180683,3671585.020295051
705,-2670338.536484466,-4469694.034663806,3671583.448597856
706,-2670343.7267654906,-4469712.855512676,3671558.683521047
707,-2670348.1108451886,-4469703.425393993,3671564.794635921
708,-2670344.9087850875,-4469712.439090021,3671558.4021341493
709,-2670340.665229943,-4469694.832461344,3671580.859359029
710,-2670324.4880639496,-4469702.78650452,3671582.3074327526
711,-2670325.6765410923,-4469702.527954012,3671581.8650265713
712,-2670319.4909105157,-4469700.52681458,3671588.7542926758
713,-2670336.2597654024,-4469710.651057854,3671565.8635255545
714,-2670357.807898826,-4469693.009885872,3671570.2278562784
715,-2670343.7583557484,-4469706.107023161,3671575.6493329196
716,-2670352.056562129,-4469702.222666212,3671563.6054156516
717,-2670344.9295796803,-4469705.7123574065,3671575.401263261
718,-2670351.106246407,-4469702.237891648,3671564.031794408
719,-2670322.1155487895,-4469699.956434163,3671588.49779661
720,-2670341.6823822837,-4469713.279709092,3671559.4576749722
721,-2670350.025809504,-4469702.6845221035,3671564.2723580943
722,-2670342.5598137323,-4469713.072125653,3671559.1092699133
723,-2670348.946707467,-4469703.094825505,3671564.504060003
724,-2670328.846478642,-4469705.995771421,3671575.93388322
725,-2670329.8038474373,-4469705.758870444,3671575.390422846
726,-2670351.705464618,-4469688.7857067045,3671579.6762451828
727,-2670359.7882027957,-4469690.519550439,3671571.877602163
728,-2670338.4979161806,-4469701.518434291,3671585.206404265
729,-2670345.746220659,-4469703.696265061,3671577.5947346706
730,-2670358.7877505044,-4469690.72120821,3671572.3220655713
731,-2670337.185307506,-4469708.374428277,3671568.103353946
732,-2670337.8302622,-4469701.757673623,3671585.4340551035
733,-2670354.7335256566,-4469687.782553808,3671578.8396265423
734,-2670340.7198954546,-4469700.867751158,3671584.4396174354
735,-2670339.7433369225,-4469701.144585862,3671584.827726032
736,-2670351.039255892,-4469697.767206681,3671574.0126974154
737,-2670352.7312564896,-4469688.254370263,3671579.5603211494
738,-2670330.6911088196,-4469705.374510712,3671574.989559102
739,-2670353.5534147564,-4469688.055108838,3671579.2936141137
